BIB_NUMBER, LAST_NAME, FIRST_NAME, CATEGORY, START_POSITION, FINISH_TIME, RESULT
95,----,----,----,47.5,--:--:--.---,--:--:--.---
96,----,----,----,48,--:--:--.---,--:--:--.---
97,----,----,----,48.5,--:--:--.---,--:--:--.---
98,----,----,----,49,--:--:--.---,--:--:--.---
99,----,----,----,49.5,--:--:--.---,--:--:--.---
100,----,----,----,50,--:--:--.---,--:--:--.---
101,,,,50.5,--:--:--.---,--:--:--.---
102,,,,51,--:--:--.---,--:--:--.---
103,,,,51.5,--:--:--.---,--:--:--.---
104,,,,52,--:--:--.---,--:--:--.---
105,,,,52.5,--:--:--.---,--:--:--.---
106,,,,53,--:--:--.---,--:--:--.---
107,,,,53.5,--:--:--.---,--:--:--.---
108,,,,54,--:--:--.---,--:--:--.---
109,,,,54.5,--:--:--.---,--:--:--.---
110,,,,55,--:--:--.---,--:--:--.---
111,,,,55.5,--:--:--.---,--:--:--.---
112,,,,56,--:--:--.---,--:--:--.---
113,,,,56.5,--:--:--.---,--:--:--.---
114,,,,57,--:--:--.---,--:--:--.---
115,,,,57.5,--:--:--.---,--:--:--.---
63,----,----,Merckx - Men,58,--:--:--.---,--:--:--.---
